,m,P,r,l,T,ρ,ε,κ,∇_ad,∇,nature
977,2.5862619608128082e+33,59391709111329.03,54192518304.24081,7.59305399535804e+33,2653633.553554356,0.16530242762571362,2.7665561706112227e-06,15.86204871542585,0.4,0.21999639616679395,radiative
978,2.5889095643659779e+33,55241554612424.22,54635368200.4528,7.593054002069487e+33,2611544.6225592066,0.15622660326719245,2.318830822767529e-06,16.14556024730331,0.4,0.22180896967713862,radiative
979,2.5915571679191475e+33,51223911421429.05,55097052413.529816,7.593054007688333e+33,2568648.5018677264,0.14728075797603432,1.9289545263109247e-06,16.436811738319918,0.4,0.22350003059483448,radiative
980,2.5942047714723172e+33,47338124842471.86,55578996363.7055,7.593054012340215e+33,2524603.638695778,0.13847988703282274,1.5902644805352108e-06,16.743204684802908,0.4,0.22523679816784278,radiative
981,2.5968523750254865e+33,43583759316672.85,56082969748.865425,7.593054016148032e+33,2479036.13109062,0.12983788553550632,1.2971037130140176e-06,16.950186502466316,0.4,0.22557307410858013,radiative
982,2.599499978578656e+33,39960762531851.41,56611236763.741234,7.593054019226467e+33,2431646.2869381392,0.12136230381689127,1.0449714452239475e-06,17.127631751052157,0.4,0.22553109900405283,radiative
983,2.602147582131826e+33,36469465422528.56,57166556099.91031,7.59305402168199e+33,2382208.6239628815,0.11305534973063912,8.300869149766063e-07,17.32664893061815,0.4,0.22581857188128612,radiative
984,2.6047951856849955e+33,33110582169925.41,57752180945.796005,7.593054023612858e+33,2330571.8697280306,0.10491488328107826,6.490685199257779e-07,17.549577733294438,0.4,0.22645227312589988,radiative
985,2.607442789238165e+33,29885210201963.438,58371858986.667564,7.593054025109116e+33,2276658.961635413,0.0969354001424742,4.987130422719035e-07,17.796276519893325,0.4,0.22737647687917142,radiative
986,2.610090392791335e+33,26794830193264.582,59029832404.64015,7.593054026252597e+33,2220467.0469254996,0.08910901439973612,3.7586216102082106e-07,18.06326646146498,0.4,0.22844475844744166,radiative
987,2.6127379963445044e+33,23841305640436.277,59731525269.34466,7.593054027112602e+33,2162455.420157913,0.08141171909784271,2.7769263869694997e-07,18.32956162145956,0.4,0.22906797571747936,radiative
988,2.615385599897674e+33,21025638741723.66,60483695249.41981,7.593054027740484e+33,2102345.5215493715,0.07384754662416802,2.004593569545098e-07,18.59257019979482,0.4,0.2291412624153407,radiative
989,2.6180332034508437e+33,18348566679801.848,61294169786.61308,7.593054028185144e+33,2038477.258290713,0.06646210843003997,1.401415213226831e-07,18.897079499719535,0.4,0.22970210724792214,radiative
990,2.6206808070040134e+33,15811819983189.877,62174145008.809425,7.593054028489326e+33,1969817.9416628918,0.05926815501830614,9.409432138942158e-08,19.21954755691099,0.4,0.2306605459782756,radiative
991,2.623328410557183e+33,13418141071418.568,63138241120.590614,7.593054028689401e+33,1896006.7261974544,0.05225238844903411,6.021050252289308e-08,19.510590634557644,0.4,0.2312689830897419,radiative
992,2.6259760141103527e+33,11171336462763.094,64205292727.45989,7.593054028815173e+33,1817659.8214941293,0.045376479358689416,3.6506788535020773e-08,19.80243536833195,0.4,0.23112628034828123,radiative
993,2.6286236176635223e+33,9075340200858.738,65402579725.73532,7.593054028889081e+33,1734430.856923882,0.038629775813171965,2.07192359322775e-08,20.054314472219453,0.4,0.22912957086922178,radiative
994,2.631271221216692e+33,7134378965389.414,66770645155.520706,7.593054028928976e+33,1641776.7971322972,0.03208005130645688,1.060838710240419e-08,20.390581454920902,0.4,0.2278927413359473,radiative
995,2.6339188247698616e+33,5355893314333.58,68375238359.35112,7.593054028948361e+33,1537798.5338817972,0.025709707862242845,4.718039442334042e-09,20.875245201691847,0.4,0.22731606245523733,radiative
996,2.6360815987220596e+33,4030715251774.638,69935567154.0769,7.593054028955428e+33,1443201.7634134493,0.02061505323710319,2.108083373057427e-09,21.34762946445507,0.4,0.2253364768039448,radiative
997,2.6378358913547165e+33,3045356352406.4946,71443591582.50957,7.593054028957972e+33,1354755.487534252,0.016591047943082148,9.35038829184817e-10,21.88359427425788,0.4,0.22461155922422765,radiative
998,2.6392588521952914e+33,2309499713927.9727,72900838711.13503,7.593054028958893e+33,1274314.5248403947,0.013375152033233067,4.180147985022343e-10,22.31717134438644,0.4,0.22178660779975734,radiative
999,2.640413059604088e+33,1757501594387.0251,74307829452.58812,7.593054028959224e+33,1200254.1368480204,0.010805305840872451,1.8733041766445743e-10,22.93294556954929,0.4,0.2202711543387488,radiative
1000,2.641349272818489e+33,1341746024129.62,75668006911.06824,7.593054028959345e+33,1130589.7192698803,0.008756677075497064,8.3226377840139e-11,23.687012454849206,0.4,0.22054713600026454,radiative
1001,2.6421086642208825e+33,1027487386192.1715,76981111010.51967,7.593054028959388e+33,1067126.7883945336,0.007103719437751248,3.7313634699571145e-11,24.319126928415606,0.4,0.21841199818139118,radiative
1002,2.6427246300000003e+33,789042952583.2893,78248472128.85124,7.593054028959405e+33,1007587.8948575845,0.0057768951735660415,1.662913568145596e-11,24.993249682673877,0.4,0.21682356143780468,radiative
1003,2.6432242588341544e+33,607550171498.7607,79473048641.98065,7.59305402895941e+33,952269.4386270817,0.004705948677999993,7.407661637714613e-12,25.629795922817003,0.4,0.21454612536771095,radiative
1004,2.643629523185488e+33,468977969066.992,80654857811.39685,7.593054028959413e+33,902001.881897348,0.0038344771598658412,3.341811016542956e-12,26.08482175686529,0.4,0.20935181244258957,radiative
1005,2.643958245595475e+33,362856312937.5034,81797393318.40604,7.593054028959414e+33,854973.5883041219,0.0031295075773668368,1.504424563053132e-12,27.0441274549103,0.4,0.20802189474606395,radiative
1006,2.6442248824769864e+33,281381022536.5845,82901972138.70456,7.593054028959414e+33,811353.9421066445,0.0025568441231129083,6.794240674024508e-13,28.111441812855144,0.4,0.2067306700025403,radiative
1007,2.644441159872206e+33,218662218586.6507,83968531009.88116,7.593054028959414e+33,770627.7445242082,0.0020915529803620645,3.0692635328989177e-13,29.30115417871451,0.4,0.20573718107227945,radiative
1008,2.6446165891354723e+33,170266592381.1191,84999814249.85138,7.593054028959414e+33,731684.0607455438,0.0017150159732834485,1.369047486103802e-13,30.772100230671562,0.4,0.20701235479240349,radiative
1009,2.64475888521953e+33,132841651877.02039,85995361976.00043,7.593054028959414e+33,695555.8958734196,0.0014072720402050977,6.132354751107151e-14,32.19391769814289,0.4,0.20690007347299796,radiative
1010,2.644874305960409e+33,103833033093.19034,86955648942.4867,7.593054028959414e+33,661079.8521119513,0.0011571035571673978,2.7161192438472312e-14,33.75507810426416,0.4,0.20778811962207755,radiative
1011,2.644967927281849e+33,81303403685.12733,87882608605.81566,7.593054028959414e+33,628016.5872554549,0.0009535576717207236,1.1854071937479894e-14,35.54299036621907,0.4,0.2103413227749801,radiative
1012,2.6450438664220886e+33,63771404224.1638,88775570715.33084,7.593054028959414e+33,597302.7265900704,0.0007862303961202079,5.193202006037206e-15,37.12452127881578,0.4,0.21059242824831456,radiative
1013,2.645105463000001e+33,50100312776.529686,89635288131.86853,7.593054028959414e+33,567557.3253553014,0.0006499296591157368,2.228331346786212e-15,39.02534223180486,0.4,0.21333986173959577,radiative
1014,2.645155425883416e+33,39421712819.94972,90463308479.72716,7.593054028959414e+33,539034.2668760787,0.000538365453292659,9.40890962607856e-16,40.75466148537181,0.4,0.21545811902650328,radiative
1015,2.645195952318549e+33,31065689406.89364,91258647498.36502,7.593054028959414e+33,512191.1950807866,0.00044640152856145065,3.9538085836514027e-16,42.45098808168918,0.4,0.216944824575634,radiative
1016,2.645228824559548e+33,24515362237.32741,92022654174.12448,7.593054028959414e+33,486386.17625911126,0.00037090228794555606,1.6308946753167826e-16,44.11345752127874,0.4,0.21877014342686887,radiative
1017,2.6452554882476993e+33,19372696109.159622,92756589991.10051,7.593054028959414e+33,461965.7838092086,0.00030853730498875436,6.666790477211066e-17,45.58222211690959,0.4,0.2195055333458685,radiative
1018,2.645277115987221e+33,15328707818.482464,93460374933.81253,7.593054028959414e+33,439162.86787090433,0.0002567580428158603,2.7255743189792345e-17,46.86832158136276,0.4,0.21866440882190002,radiative
1019,2.645294658913548e+33,12143891290.633472,94136064521.80313,7.593054028959414e+33,417265.75994679844,0.00021404863162330137,1.0939191099853987e-17,48.34949499619468,0.4,0.21927622248901465,radiative
1020,2.6453088885219533e+33,9632397316.269386,94784398951.62524,7.593054028959414e+33,396706.0519954099,0.0001785460678774822,4.3751863780625945e-18,49.82462620478832,0.4,0.21937822594221354,radiative
1021,2.6453204305960414e+33,7649080799.504205,95405558540.08388,7.593054028959414e+33,377397.03250775416,0.00014900690148395503,1.7443830912923927e-18,51.21159528142894,0.4,0.21861105550705867,radiative
1022,2.645329792728185e+33,6080898993.840498,96001730112.90996,7.593054028959414e+33,358825.69077167346,0.0001245655877772028,6.818597316026115e-19,52.82787681132455,0.4,0.21937330718981052,radiative
1023,2.645337386642209e+33,4839522318.050586,96573028354.81691,7.593054028959414e+33,341326.44412347325,0.00010419813338246604,2.6502462351163354e-19,54.75523010829088,0.4,0.22102126895461058,radiative
1024,2.645343546300001e+33,3855649723.3378706,97119905139.39429,7.593054028959414e+33,324579.89101184823,8.728140109109989e-05,1.0128118981057711e-19,56.971462726552424,0.4,0.2240542564645952,radiative
1025,2.645348542588342e+33,3075021577.919802,97643483517.7207,7.593054028959414e+33,308334.41603839427,7.326643059541657e-05,3.7624485003712147e-20,59.612374705929334,0.4,0.2296045312856686,radiative
1026,2.6453525952318555e+33,2454996919.335865,98144024832.98253,7.593054028959414e+33,293199.67825006426,6.150182654020399e-05,1.40033191445893e-20,62.19654650872425,0.4,0.23390875431864952,radiative
1027,2.6453558824559555e+33,1961993431.3541574,98621703756.36893,7.593054028959414e+33,277920.07670470537,5.1849493169785064e-05,4.894273577383349e-21,65.76341765648411,0.4,0.24484143244393825,radiative
1028,2.6453585488247705e+33,1569611794.491856,99076509861.24104,7.593054028959414e+33,262710.0499844768,4.3882276644155166e-05,1.6121152183603731e-21,70.14707316801922,0.4,0.2616840750367032,radiative
1029,2.6453607115987226e+33,1256998520.6324275,99507902795.8839,7.593054028959414e+33,247785.62988238363,3.726247271423123e-05,5.03453556126336e-22,75.44329535257174,0.4,0.28479530826626454,radiative
1030,2.645362465891355e+33,1007650671.5385699,99913273702.41759,7.593054028959414e+33,231100.39721580557,3.204113940727639e-05,1.279597150033701e-22,84.54142782466754,0.4,0.33811029914617546,radiative
1031,2.645363888852196e+33,808550910.8616731,100291303896.31374,7.593054028959414e+33,213320.5312528111,2.7872160163994917e-05,2.647215574516399e-23,96.87276378894752,0.4,0.4,convective
1032,2.6453650430596044e+33,649386586.0199227,100640086601.85301,7.593054028959414e+33,195828.2127832177,2.440341424002617e-05,4.776948725007594e-24,111.40731815956718,0.4,0.4,convective
1033,2.645365979272819e+33,521989717.7187138,100960275002.72446,7.593054028959414e+33,179703.84248003707,2.1390494722144697e-05,8.17263384055462e-25,125.71123261141268,0.4,0.4,convective
1034,2.6453667386642214e+33,419903069.9792512,101254619636.21748,7.593054028959414e+33,164934.645305087,1.8759122526138305e-05,1.336314368227096e-25,138.88920914765546,0.4,0.4,convective
1035,2.64536735463e+33,338020627.33006966,101525958940.76913,7.593054028959414e+33,151367.38694586515,1.6463282883873083e-05,2.0759283045647142e-26,151.5050684986691,0.4,0.4,convective
1036,2.6453678542588345e+33,272282207.80635756,101775239613.35002,7.593054028959414e+33,138942.60516824241,1.4454129979633328e-05,3.0753704065613e-27,164.60391389331573,0.4,0.4,convective
1037,2.6453682595231857e+33,219458055.2267471,102003985520.6128,7.593054028959414e+33,127574.68948256611,1.2693250194295571e-05,4.3484913534735805e-28,182.16235600121226,0.4,0.4,convective
1038,2.645368588245596e+33,176977870.84697065,102214385559.2417,7.593054028959414e+33,117147.82779332352,1.1151348782284028e-05,5.838138517809961e-29,207.4072928333022,0.4,0.4,convective
1039,2.6453688548824774e+33,142793389.2923763,102408305441.04053,7.593054028959414e+33,107563.46526158288,9.802235293885614e-06,7.401839717673217e-30,235.36231528285782,0.4,0.4,convective
1040,2.645369071159873e+33,115266335.86058898,102586400706.68419,7.593054028959414e+33,98782.60108337749,8.618388768567387e-06,8.903499595478376e-31,266.1826038034811,0.4,0.4,convective
1041,2.645369246589136e+33,93086295.48100115,102749811941.69714,7.593054028959414e+33,90743.75608453412,7.578446651284644e-06,1.0167449203559593e-31,311.633864571195,0.4,0.4,convective
1042,2.64536938888522e+33,75204933.15258092,102900192909.18498,7.593054028959414e+33,83361.84184639306,6.666300519215921e-06,1.0945780210928268e-32,376.2953029116759,0.4,0.4,convective
1043,2.645369504305961e+33,60782335.75931062,103038751187.42635,7.593054028959414e+33,76574.14585330508,5.866579482529291e-06,1.105866412677741e-33,464.3584459972149,0.4,0.4,convective
1044,2.6453695979272825e+33,49143994.152487695,103165967265.93265,7.593054028959414e+33,70353.56936091014,5.163541563100284e-06,1.0541814320711437e-34,583.1542050263841,0.4,0.4,convective
1045,2.6453696738664225e+33,39748241.69171539,103282686351.81544,7.593054028959414e+33,64655.94777314738,4.545035982268272e-06,9.485598394371887e-36,748.0287328543023,0.4,0.4,convective
1046,2.6453697354630006e+33,32160090.189006567,103390137233.702,7.593054028959414e+33,59419.32050504371,4.00197639203159e-06,7.985883359229743e-37,938.2138290988606,0.4,0.4,convective
1047,2.645369785425884e+33,26029722.386338618,103489091914.49547,7.593054028959414e+33,54604.14407906763,3.5251644433264325e-06,6.271222022388669e-38,1138.2185523775038,0.4,0.4,convective
1048,2.645369825952319e+33,21075416.85499633,103579920146.00624,7.593054028959414e+33,50190.52860704771,3.105518823205257e-06,4.620589810257046e-39,1324.8385414616616,0.4,0.4,convective
1049,2.64536985882456e+33,17070289.40244576,103663239653.24635,7.593054028959414e+33,46146.93222812141,2.736003483832418e-06,3.195479771883117e-40,1444.8826894071995,0.4,0.4,convective
1050,2.645369885488248e+33,13831634.593614304,103739949732.82341,7.593054028959414e+33,42428.665775545494,2.4113880295955285e-06,2.0528765887970257e-41,1536.2826659240554,0.4,0.4,convective
1051,2.6453699071159874e+33,11212137.39891702,103810540775.86867,7.593054028959414e+33,39010.898081056395,2.1261104214968673e-06,1.2238595946598933e-42,1611.331094228405,0.4,0.4,convective
1052,2.645369924658914e+33,9092921.975275906,103875304869.319,7.593054028959414e+33,35878.48683923437,1.8749053777619e-06,6.813555336743373e-44,1672.9744379914384,0.4,0.4,convective
1053,2.645369938888522e+33,7378055.128743317,103934685152.33539,7.593054028959414e+33,33009.18311143829,1.6536381596315103e-06,3.545987157595878e-45,1697.137339041638,0.4,0.4,convective
1054,2.6453699504305964e+33,5990127.823345723,103989330338.73138,7.593054028959414e+33,30371.088218072662,1.4592502721343767e-06,1.7058697815658143e-46,1707.8187533850055,0.4,0.4,convective
1055,2.645369959792729e+33,4866613.069377294,104039555577.2445,7.593054028959414e+33,27948.40968830367,1.2883742031801274e-06,7.599127067891643e-48,1710.923920713752,0.4,0.4,convective
1056,2.645369967386643e+33,3956982.2460285993,104085586703.29437,7.593054028959414e+33,25729.72884826197,1.1379343404691656e-06,3.158351105295751e-49,1723.539771240462,0.4,0.4,convective
1057,2.6453699735463007e+33,3220398.4911976103,104127736723.75346,7.593054028959414e+33,23699.524486057246,1.005477398266913e-06,1.2283541488558641e-50,1759.363593075142,0.4,0.4,convective
